id,host_name,host_response_time,host_is_superhost,neighbourhood,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,number_of_reviews,last_review,review_scores_rating
11241369,Sarah And Lindsay,within an hour,t,West Highland,West Highland,80212,39.76254,-105.03786,Townhouse,Entire home/apt,8,3.5,4,4,,$275.00 ,235,4/19/19,99
11250449,Abbey,N/A,f,Regis,Regis,80212,39.79095,-105.04826,Apartment,Private room,1,1,1,1,,$19.00 ,1,4/3/16,100
11260243,Darci,within a day,f,Highland,Highland,80211,39.76232,-105.02008,Apartment,Entire home/apt,4,2,2,3,,$175.00 ,4,10/8/18,100
11277311,Teddy,within a day,t,Capitol Hill,Capitol Hill,80203,39.73683,-104.98135,Townhouse,Private room,2,1,1,1,,$75.00 ,164,4/11/19,98
11279154,Jen,within a day,f,Clayton,Clayton,80205,39.76877,-104.94583,House,Entire home/apt,2,1,1,1,,$129.00 ,7,1/2/17,83
11280998,Kat + Ruben,within an hour,f,West Colfax,West Colfax,80204,39.7401,-105.03761,Guest suite,Entire home/apt,2,1,1,1,,$75.00 ,28,4/22/19,96
11295273,Robin,within an hour,t,Capitol Hill,Capitol Hill,80218,39.73235,-104.97431,Guest suite,Entire home/apt,2,1,1,1,,$85.00 ,174,4/15/19,99
11295755,Luke,N/A,f,Cheesman Park,Cheesman Park,80218,39.73771,-104.96741,Apartment,Private room,2,1,1,1,,$80.00 ,2,3/8/16,100
11304012,Rick,N/A,f,Five Points,Five Points,80205,39.75556,-104.99178,Apartment,Entire home/apt,8,1.5,3,6,,$250.00 ,1,4/5/16,80
11336016,Sally,within an hour,t,Capitol Hill,Capitol Hill,,39.7388,-104.98251,Condominium,Private room,2,1,1,1,,$70.00 ,164,4/12/19,96
11338921,Kristen,within an hour,t,Five Points,Five Points,80205,39.75271,-104.98904,Loft,Entire home/apt,3,1,1,1,,$125.00 ,281,4/25/19,97
11356130,Steven,within an hour,f,North Capitol Hill,North Capitol Hill,80203,39.74643,-104.98316,House,Entire home/apt,4,2,2,2,,$59.00 ,142,4/12/19,93
11358422,Sharat,within an hour,f,Hampden South,Hampden South,80237,39.64029,-104.90229,Apartment,Entire home/apt,4,1,1,1,,$49.00 ,29,11/29/17,94
11370833,Elizabeth Heidi,within a few hours,t,Highland,Highland,80219,39.76629,-105.01857,Apartment,Entire home/apt,2,1,1,1,,$85.00 ,31,3/31/19,99
11377981,Shelley,within an hour,t,University Hills,University Hills,80222,39.65534,-104.92696,House,Private room,2,1.5,1,1,,$25.00 ,9,2/28/19,98
11400702,Robin,N/A,f,Hampden,Hampden,80231,39.66034,-104.87684,House,Private room,2,1,1,1,,$50.00 ,0,,
11420270,Jessica,within an hour,t,Five Points,Five Points,80205,39.76223,-104.97446,Townhouse,Entire home/apt,3,1,1,2,,$120.00 ,79,4/22/19,97
11469990,Kate,within an hour,t,Speer,Speer,80209,39.71396,-104.98165,Condominium,Entire home/apt,2,1,1,1,,$120.00 ,34,3/18/19,98
11482047,Jourdan,within an hour,f,City Park West,City Park West,80206,39.74167,-104.96048,Guesthouse,Entire home/apt,4,1,1,2,,$109.00 ,92,3/15/19,90
11496933,Wes,within a few hours,t,Sunnyside,Sunnyside,80211,39.77236,-105.00993,House,Entire home/apt,7,1,2,3,,$185.00 ,94,4/21/19,97
11507302,Gina,within an hour,t,West Highland,West Highland,80211,39.76124,-105.03158,House,Private room,2,1,1,1,,$75.00 ,47,4/21/19,97
11509014,Susan,within an hour,t,Belcaro,Belcaro,80209,39.69923,-104.95898,Guest suite,Entire home/apt,2,1,1,1,,$80.00 ,32,4/22/19,100
11521979,Jenna,within an hour,t,Five Points,Five Points,80205,39.75709,-104.98577,Guest suite,Entire home/apt,2,1,1,2,,$99.00 ,203,4/14/19,98
11533087,Jessica,N/A,f,City Park West,City Park West,80205,39.74618,-104.96242,House,Entire home/apt,6,1.5,2,2,,$225.00 ,6,5/17/17,96
11554688,Lisa,within a day,f,Washington Virginia Vale,Washington Virginia Vale,80246,39.70557,-104.92553,Townhouse,Private room,2,1,1,1,,$75.00 ,16,10/9/18,100
11602011,Melanie,N/A,f,Cheesman Park,Cheesman Park,80218,39.73659,-104.972,Condominium,Entire home/apt,2,1,0,1,,$65.00 ,17,12/31/16,89
11603643,Kate,N/A,f,Platt Park,Platt Park,80210,39.69066,-104.97897,Apartment,Entire home/apt,2,1,1,1,,$150.00 ,0,,
11603999,Benjamin,within a few hours,f,Jefferson Park,Jefferson Park,80211,39.75623,-105.01726,Townhouse,Entire home/apt,6,3,2,3,,$179.00 ,130,4/21/19,94
11627182,Justice K,a few days or more,f,Marston,Marston,80123,39.63386,-105.08822,Apartment,Shared room,1,1,1,1,,$45.00 ,4,8/7/16,100
11627188,Justice K,a few days or more,f,Marston,Marston,80123,39.63452,-105.08843,Loft,Shared room,1,1,1,1,,$45.00 ,1,5/16/16,100
11648840,Cash,N/A,t,West Colfax,West Colfax,80204,39.73824,-105.04017,House,Private room,2,1,1,1,,$65.00 ,1,8/19/18,100
11676326,Dee,within a few hours,t,Virginia Village,Virginia Village,80246,39.69471,-104.92612,House,Private room,1,1,1,1,,$43.00 ,16,4/22/19,96
11690656,Cassie,within an hour,t,Hale,Hale,80220,39.73933,-104.93338,House,Private room,8,1,1,5,,$100.00 ,176,4/5/19,98
11691732,Kelly,within an hour,t,Hilltop,Hilltop,80220,39.7165,-104.93494,House,Private room,5,1.5,2,3,,$160.00 ,33,9/21/18,96
11692342,,,,Capitol Hill,Capitol Hill,80218,39.73643,-104.97405,Apartment,Entire home/apt,4,1,1,1,,$125.00 ,75,4/12/19,97
11693721,Katie,within an hour,f,West Highland,West Highland,80212,39.76922,-105.03974,House,Entire home/apt,2,1,1,1,,$152.00 ,128,4/14/19,97
11713844,Denver Getaway,within an hour,f,City Park West,City Park West,80218,39.74276,-104.96717,House,Entire home/apt,6,1,2,3,,$121.00 ,148,4/21/19,94
11722154,Aj,within a few hours,t,Skyland,Skyland,80205,39.75576,-104.95121,Guest suite,Entire home/apt,4,1,1,2,,$123.00 ,114,4/15/19,98
11755186,Patrick,within a few hours,f,Stapleton,Stapleton,80238,39.75669,-104.87222,House,Entire home/apt,8,3.5,4,5,,$192.00 ,124,4/22/19,98
11772599,Jeremy,N/A,t,Cole,Cole,80205,39.7629,-104.96218,House,Private room,3,1,1,2,,$68.00 ,54,10/11/18,99
11784513,Jeff,N/A,f,North Park Hill,North Park Hill,80207,39.76075,-104.92429,House,Entire home/apt,4,2,3,2,0,$175.00 ,15,10/23/16,96
11789571,Kenny,within an hour,t,West Highland,West Highland,80211,39.76338,-105.0373,Apartment,Entire home/apt,4,1,2,2,,$99.00 ,280,4/25/19,98
11858289,Brian J.,N/A,f,Virginia Village,Virginia Village,80246,39.6959,-104.93508,Apartment,Private room,1,1,1,1,,$85.00 ,12,6/12/16,100
11873653,David,N/A,f,Northeast Park Hill,Northeast Park Hill,80207,39.76936,-104.91169,House,Private room,5,1,1,4,,$145.00 ,0,,
11894242,Abby,N/A,f,Chaffee Park,Chaffee Park,80221,39.79019,-105.00837,House,Entire home/apt,4,1,2,2,,$104.00 ,4,9/19/16,95
11925553,Christopher,within a few hours,f,Cole,Cole,80205,39.76571,-104.96118,House,Entire home/apt,6,2,3,3,,$350.00 ,14,1/20/19,93
11945010,Josh,within an hour,t,Capitol Hill,Capitol Hill,80218,39.73393,-104.97357,House,Entire home/apt,4,1,1,2,,$150.00 ,168,4/21/19,98
11966335,William,within a few hours,t,Sunnyside,Sunnyside,80211,39.77094,-105.01102,House,Entire home/apt,6,1,2,2,,$199.00 ,67,3/15/19,97
11972882,Stacey,N/A,f,Washington Park,Washington Park,80209,39.70628,-104.96961,House,Private room,1,1,1,1,,$632.00 ,0,,
12002460,Becky,within an hour,t,Hale,Hale,80220,39.73413,-104.92411,House,Private room,2,1,1,1,,$66.00 ,136,4/19/19,98
12008338,Rob,within an hour,f,Sunnyside,Sunnyside,80211,39.77556,-105.00429,Bungalow,Entire home/apt,6,1,2,2,,$149.00 ,76,4/14/19,94
12054276,Patrick,within an hour,t,Berkeley,Berkeley,80212,39.77663,-105.0428,Condominium,Entire home/apt,4,2.5,2,2,,$168.00 ,37,4/22/19,98
12068403,Jessica,within an hour,t,Five Points,Five Points,80205,39.75288,-104.98765,Condominium,Entire home/apt,3,1,1,1,,$114.00 ,374,4/19/19,96
12072343,Christine,within an hour,t,Highland,Highland,80211,39.75764,-105.01691,Loft,Entire home/apt,4,1,1,2,,$110.00 ,64,8/23/17,99
12091989,Bou,within an hour,f,Capitol Hill,Capitol Hill,80218,39.73877,-104.97772,Townhouse,Entire home/apt,6,2.5,2,3,,$175.00 ,238,4/18/19,95
12128272,Stephanie,within a day,t,Whittier,Whittier,80205,39.75895,-104.96059,Guesthouse,Entire home/apt,2,1,0,1,,$90.00 ,31,11/11/18,99
12165714,Kellen,N/A,f,City Park,City Park,80206,39.74104,-104.95287,Condominium,Entire home/apt,5,1,2,1,,$200.00 ,14,12/27/18,98
12169772,Janet,within an hour,f,Sloane Lake,Sloan Lake,80211,39.75001,-105.02907,House,Entire home/apt,4,3,1,2,,$105.00 ,60,4/21/19,95
12169927,Gabriel + Vanessa,within a few hours,t,Highland,Highland,,39.76593,-105.01471,Apartment,Entire home/apt,3,1,1,2,,$115.00 ,145,4/21/19,98
12172692,Suzanne,N/A,f,Five Points,Five Points,80202,39.76025,-105.00017,Loft,Entire home/apt,2,2,1,1,,$145.00 ,4,8/2/16,93
12186872,Adam,within an hour,f,Washington Park West,Washington Park West,80209,39.69932,-104.98137,Guesthouse,Entire home/apt,2,1,1,1,,$83.00 ,167,4/23/19,95
12194501,Jeff,within an hour,t,Hampden South,Hampden South,80237,39.64131,-104.88155,Townhouse,Private room,2,1,1,1,,$53.00 ,119,3/31/19,97
12204091,Beatriz,within an hour,t,Highland,Highland,80211,39.7652,-105.00352,House,Entire home/apt,4,1,2,2,,$100.00 ,3,1/1/19,100
12207545,Sharon,within an hour,f,Lowry Field,Lowry Field,80220,39.72038,-104.90551,House,Entire home/apt,6,2.5,3,4,,$178.00 ,4,7/15/17,100
12210358,Susan,within an hour,t,West Colfax,West Colfax,80204,39.74373,-105.04564,House,Entire home/apt,4,2,2,2,,$200.00 ,52,4/10/19,99
12211839,Maria,N/A,f,Goldsmith,Goldsmith,80222,39.67488,-104.91629,Apartment,Entire home/apt,6,2,2,3,,$79.00 ,14,5/30/16,91
12214224,Sarah,within an hour,t,Five Points,Five Points,,39.75212,-104.97998,Apartment,Entire home/apt,4,2,2,2,,$122.00 ,58,4/12/19,96
12227790,Holley,within an hour,t,Whittier,Whittier,80205,39.75719,-104.96423,Apartment,Entire home/apt,2,1,1,1,,$83.00 ,49,3/2/19,99
12247042,Izzy,N/A,f,University Park,University Park,80210,39.67651,-104.95856,Apartment,Entire home/apt,6,2,3,2,,$189.00 ,13,10/2/16,95
12267876,Chris,within an hour,t,Jefferson Park,Jefferson Park,80211,39.74792,-105.02094,Townhouse,Entire home/apt,7,2.5,3,3,,$263.00 ,125,4/22/19,99
12270856,Mckenzie,within an hour,t,Five Points,Five Points,80205,39.74946,-104.9756,Townhouse,Entire home/apt,4,1,2,2,,$139.00 ,40,2/18/19,99
12276698,,,,Lincoln Park,Lincoln Park,80204,39.72936,-104.99589,House,Entire home/apt,8,2.5,2,4,,$195.00 ,137,4/11/19,96
12288253,Lauren & Natalie,within an hour,t,Washington Virginia Vale,Washington Virginia Vale,80224,39.69457,-104.90807,Condominium,Entire home/apt,7,1,2,3,,$54.00 ,356,4/23/19,99
12291045,Dianne,within an hour,f,Hampden,Hampden,80231,39.66293,-104.88897,House,Private room,2,1,2,2,,$60.00 ,34,7/2/18,94
12336225,Colette,within an hour,f,Stapleton,Stapleton,80238,39.75599,-104.89709,Guesthouse,Entire home/apt,2,1,1,1,,$135.00 ,7,10/1/17,97
12365447,Patrick,within an hour,t,Five Points,Five Points,80205,39.75968,-104.97436,Townhouse,Entire home/apt,4,1.5,2,2,,$145.00 ,340,4/7/19,99
12405975,Samantha,within an hour,t,Washington Park West,Washington Park West,80209,39.70196,-104.9856,Apartment,Entire home/apt,2,1,1,1,,$110.00 ,108,4/11/19,96
12443875,Doricel And Pepe,within an hour,f,Lincoln Park,Lincoln Park,80204,39.73469,-105.00024,Apartment,Entire home/apt,4,1,2,2,,$136.00 ,0,,
12445980,Sean,within an hour,t,West Highland,West Highland,80212,39.76018,-105.04719,House,Entire home/apt,2,1,1,1,,$74.00 ,129,3/24/19,98
12446321,Chris,within a day,t,Washington Park West,Washington Park West,80209,39.70205,-104.97912,House,Entire home/apt,10,2,4,5,,$289.00 ,37,12/26/18,99
12451580,Amberly,N/A,f,Sunnyside,Sunnyside,80211,39.77433,-105.00399,Bungalow,Private room,2,1,1,1,,$51.00 ,53,12/1/18,97
12454119,David,within an hour,f,City Park,City Park,80206,39.74234,-104.94482,Apartment,Entire home/apt,2,1,1,1,,$75.00 ,43,4/14/19,100
12455228,Linh,within a few hours,f,Capitol Hill,Capitol Hill,80203,39.73235,-104.98091,Condominium,Entire home/apt,2,1,1,1,,$80.00 ,3,8/13/18,93
12464711,Shayna,within an hour,t,West Highland,West Highland,80212,39.7597,-105.04639,House,Entire home/apt,4,2,2,2,,$180.00 ,34,4/16/19,99
12476899,Beth,within a day,f,Whittier,Whittier,80205,39.75774,-104.97164,House,Entire home/apt,6,2,3,3,,$475.00 ,11,4/11/19,100
12487223,Susan,within an hour,t,West Colfax,West Colfax,80204,39.7424,-105.04589,Apartment,Entire home/apt,4,2,2,2,,$160.00 ,59,4/7/19,99
12492320,David,within an hour,f,Capitol Hill,Capitol Hill,80218,39.72956,-104.97735,Apartment,Entire home/apt,3,1,1,1,,$120.00 ,9,11/2/16,98
12521444,Manda,within a few hours,t,Chaffee Park,Chaffee Park,80221,39.78884,-105.00917,House,Private room,3,1,2,2,,$80.00 ,7,7/17/17,100
12546318,Manda,within a few hours,t,Chaffee Park,Chaffee Park,80221,39.78933,-105.00752,House,Private room,2,1,1,1,,$45.00 ,56,4/19/19,100
12565021,Kim,within an hour,f,University Hills,University Hills,80222,39.67383,-104.93752,Guest suite,Private room,2,1,1,1,,$89.00 ,5,2/9/18,96
12606455,Deana,within an hour,t,Congress Park,Congress Park,80206,39.72903,-104.95128,House,Entire home/apt,4,1,2,3,,$125.00 ,101,4/21/19,98
12622842,Manda,within a few hours,t,Chaffee Park,Chaffee Park,80221,39.79085,-105.00931,Bungalow,Private room,1,1,1,1,,$35.00 ,87,4/21/19,99
12623801,Dennis,within an hour,f,Five Points,Five Points,80205,39.76098,-104.9787,House,Entire home/apt,4,1,2,2,,$110.00 ,227,3/28/19,94
12626903,Josefina,within an hour,f,East Colfax,East Colfax,80220,39.73855,-104.89981,House,Private room,2,1,1,1,,$40.00 ,11,8/19/17,93
12649682,Maren,within an hour,t,Jefferson Park,Jefferson Park,80211,39.75764,-105.02061,House,Private room,2,1,1,1,,$50.00 ,173,4/11/19,98
12654017,Daphne,N/A,t,Speer,Speer,80203,39.71872,-104.98512,Guest suite,Entire home/apt,2,1,1,2,,$88.00 ,71,8/29/18,98
12681403,John,within a day,f,LoDo,Union Station,80202,39.74988,-104.99546,Condominium,Entire home/apt,6,1,2,3,,$95.00 ,6,9/30/18,100
12685709,Karl,within an hour,t,Five Points,Five Points,80205,39.76702,-104.97431,Townhouse,Entire home/apt,10,3,3,5,,$395.00 ,167,4/15/19,98
12701263,Allison,N/A,f,Cheesman Park,Cheesman Park,80206,39.73336,-104.96278,Apartment,Entire home/apt,4,2,2,2,,$84.00 ,10,8/29/16,90
12704191,Rachel,N/A,f,LoDo,Union Station,80202,39.75225,-105.00408,Apartment,Entire home/apt,4,1,1,2,,$148.00 ,76,4/28/17,99
12711245,Jay,N/A,f,West Highland,West Highland,80212,39.76431,-105.04364,Apartment,Private room,2,1,1,1,,$60.00 ,0,,
12729841,Larry,within an hour,t,West Highland,West Highland,80211,39.76304,-105.03162,House,Entire home/apt,6,1,2,3,,$150.00 ,14,4/23/19,100
12753345,Erica,N/A,f,Highland,Highland,80211,39.7652,-105.01475,House,Entire home/apt,4,1,2,3,,$112.00 ,3,7/6/16,87
12761180,Chris,within an hour,t,Cheesman Park,Cheesman Park,80218,39.73516,-104.97145,House,Entire home/apt,3,1,1,1,,$98.00 ,41,3/23/19,99
12765811,Joel,within a few hours,t,Cheesman Park,Cheesman Park,80218,39.73764,-104.97266,Condominium,Entire home/apt,2,1,1,2,,$55.00 ,12,1/1/19,98
