OFFENSE_CATEGORY_ID,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID
auto-theft,-104.6972302,39.8362105,dia
larceny,-104.8950261,39.7836133,stapleton
theft-from-motor-vehicle,-104.7996125,39.7779316,gateway-green-valley-ranch
theft-from-motor-vehicle,-104.9870826,39.7574929,five-points
white-collar-crime,-104.8453796,39.787677,montbello
theft-from-motor-vehicle,-104.933654,39.7294328,hale
larceny,-104.9887991,39.7635344,five-points
larceny,-104.9888824,39.7106389,baker
all-other-crimes,-104.9888824,39.7106389,baker
larceny,-104.950921,39.7791654,elyria-swansea
all-other-crimes,-104.8998508,39.7400103,east-colfax
theft-from-motor-vehicle,-104.9690938,39.7680592,cole
larceny,-104.9888824,39.7106389,baker
theft-from-motor-vehicle,-104.7604704,39.7739888,gateway-green-valley-ranch
drug-alcohol,-104.8998508,39.7400103,east-colfax
larceny,-104.9023575,39.7759229,stapleton
burglary,-105.032505,39.6767045,harvey-park
auto-theft,-104.9269126,39.7703761,northeast-park-hill
all-other-crimes,-104.9999509,39.7530543,union-station
larceny,-105.0075529,39.753844,union-station
larceny,-104.9801665,39.7658548,five-points
auto-theft,-104.9942585,39.744915,cbd
theft-from-motor-vehicle,-105.0528903,39.7754955,berkeley
drug-alcohol,-105.0426498,39.7386122,west-colfax
other-crimes-against-persons,-104.9852458,39.7329807,capitol-hill
auto-theft,-104.9979741,39.7514674,union-station
all-other-crimes,-104.9218321,39.7108885,washington-virginia-vale
aggravated-assault,-104.9546836,39.6929538,cory-merrill
aggravated-assault,-104.824771,39.7771589,montbello
all-other-crimes,-104.940585,39.697151,belcaro
public-disorder,-105.0202816,39.6827087,ruby-hill
theft-from-motor-vehicle,-104.9872434,39.7812179,globeville
aggravated-assault,-105.0229461,39.7214419,valverde
public-disorder,-104.8535219,39.7760382,montbello
public-disorder,-104.9717769,39.7603928,whittier
all-other-crimes,-105.0264278,39.6864864,mar-lee
burglary,-104.9591642,39.6764064,university-park
aggravated-assault,-104.9996694,39.7486415,union-station
other-crimes-against-persons,-104.9441576,39.7638729,clayton
all-other-crimes,-104.9708788,39.7507255,city-park-west
drug-alcohol,-105.0024072,39.7547421,union-station
all-other-crimes,-104.9877863,39.7346773,civic-center
burglary,-104.948235,39.716753,cherry-creek
larceny,-104.897946,39.7696879,stapleton
other-crimes-against-persons,-104.9927663,39.754064,five-points
other-crimes-against-persons,-104.8767087,39.6539447,hampden
drug-alcohol,-104.9684633,39.7400108,cheesman-park
theft-from-motor-vehicle,-104.9885848,39.6944074,overland
public-disorder,-104.9348971,39.6779587,university-hills
all-other-crimes,-104.9880559,39.7547354,five-points
public-disorder,-105.027655,39.6957925,mar-lee
white-collar-crime,-104.9200972,39.6520062,southmoor-park
theft-from-motor-vehicle,-105.0345056,39.711468,barnum
all-other-crimes,-104.9899046,39.7538704,five-points
auto-theft,-104.9888798,39.7578439,five-points
public-disorder,-104.9366653,39.6798697,university-hills
burglary,-104.9100055,39.7084441,washington-virginia-vale
auto-theft,-105.0419064,39.7043428,westwood
aggravated-assault,-104.8438394,39.7967442,montbello
all-other-crimes,-104.9880559,39.7547354,five-points
larceny,-105.0552208,39.6504237,fort-logan
larceny,-104.9862853,39.759013,five-points
larceny,-104.9002131,39.7595997,stapleton
robbery,-104.9897577,39.7461941,cbd
all-other-crimes,-105.0277299,39.6788597,harvey-park
drug-alcohol,-105.025414,39.6898124,mar-lee
burglary,-105.0041517,39.7509802,union-station
theft-from-motor-vehicle,-104.9871379,39.6983735,washington-park-west
all-other-crimes,-104.8887627,39.7396622,east-colfax
theft-from-motor-vehicle,-105.041941,39.7273594,villa-park
drug-alcohol,-104.9174999,39.6975331,washington-virginia-vale
auto-theft,-104.9799135,39.7400208,capitol-hill
all-other-crimes,-105.0544465,39.6795515,harvey-park
robbery,-104.9807994,39.7399561,capitol-hill
drug-alcohol,-104.9933589,39.6784503,overland
other-crimes-against-persons,-104.9993058,39.7507455,union-station
public-disorder,-104.9720593,39.7408341,city-park-west
burglary,-105.0536512,39.6805752,harvey-park
auto-theft,-104.9942724,39.754334,union-station
larceny,-104.9732357,39.7447184,city-park-west
aggravated-assault,-104.982537,39.7526523,five-points
auto-theft,-104.9743125,39.6760249,rosedale
public-disorder,-104.915008,39.6669075,hampden
all-other-crimes,-104.9890933,39.7417219,cbd
all-other-crimes,-104.9883656,39.7546983,five-points
public-disorder,-104.9662962,39.7500267,city-park-west
public-disorder,-104.987485,39.7398975,civic-center
auto-theft,-104.8989515,39.6972284,windsor
burglary,-104.9789379,39.6918476,platt-park
drug-alcohol,-104.8996687,39.7388509,east-colfax
larceny,-104.9707009,39.7709984,cole
public-disorder,-105.0245634,39.6942015,ruby-hill
larceny,-104.9624243,39.7406093,city-park-west
larceny,-104.8463467,39.7755594,montbello
public-disorder,-105.0349471,39.7333496,villa-park
public-disorder,-105.0277473,39.7000288,westwood
all-other-crimes,-104.9730966,39.7400317,capitol-hill
other-crimes-against-persons,-104.9779397,39.736704,capitol-hill
burglary,-105.0062345,39.75268,union-station
larceny,-104.9656455,39.7397455,cheesman-park
aggravated-assault,-105.052908,39.6957457,mar-lee
other-crimes-against-persons,-104.8460876,39.7827423,montbello
all-other-crimes,-105.0251315,39.7404947,sun-valley
drug-alcohol,-104.9973233,39.7107769,baker
drug-alcohol,-104.9835418,39.7837987,globeville
auto-theft,-104.6900505,39.8362849,dia
burglary,-104.9205243,39.6790061,virginia-village
drug-alcohol,-104.9886405,39.7545595,five-points
public-disorder,-104.9916478,39.7498782,cbd
all-other-crimes,-104.9825147,39.7431509,north-capitol-hill
other-crimes-against-persons,-105.0312404,39.665504,harvey-park-south
robbery,-104.9797687,39.7398829,capitol-hill
larceny,-104.9678844,39.7000862,washington-park
larceny,-105.0521776,39.6548266,harvey-park-south
larceny,-104.8950261,39.7836133,stapleton
theft-from-motor-vehicle,-104.9583679,39.6686417,university-park
public-disorder,-105.0561908,39.6621637,bear-valley
sexual-assault,,,civic-center
larceny,-105.0218977,39.6775787,college-view-south-platte
robbery,-104.9738003,39.7315492,capitol-hill
all-other-crimes,-104.9752666,39.7403982,north-capitol-hill
larceny,-104.9926055,39.7453197,cbd
larceny,-104.9686239,39.7446318,city-park-west
larceny,-105.0525591,39.6824653,mar-lee
all-other-crimes,-104.9034305,39.7510151,south-park-hill
larceny,-104.9620469,39.737887,cheesman-park
all-other-crimes,-104.6738123,39.8492917,dia
larceny,-104.9420703,39.6886778,cory-merrill
burglary,-104.9631207,39.7369668,cheesman-park
all-other-crimes,-105.0104216,39.6965016,ruby-hill
all-other-crimes,-104.9883004,39.741702,cbd
all-other-crimes,-105.0023421,39.7548928,union-station
all-other-crimes,-105.0498712,39.6711114,harvey-park
public-disorder,-104.9910756,39.7145522,baker
larceny,-104.9563919,39.7261085,congress-park
drug-alcohol,-105.0257204,39.6760184,harvey-park
drug-alcohol,-104.8517182,39.7683306,stapleton
auto-theft,-105.0200385,39.6808491,college-view-south-platte
sexual-assault,,,east-colfax
theft-from-motor-vehicle,-105.0358595,39.6911169,mar-lee
larceny,-104.9911949,39.7525034,five-points
theft-from-motor-vehicle,-104.8672639,39.7577196,stapleton
all-other-crimes,-104.9821422,39.7512148,five-points
burglary,-105.0517256,39.7567823,sloan-lake
theft-from-motor-vehicle,-104.990427,39.7172178,baker
burglary,-104.9820381,39.7205332,speer
public-disorder,-105.0073271,39.7606842,highland
auto-theft,-104.9945163,39.7116186,baker
drug-alcohol,-104.8464853,39.7694711,stapleton
all-other-crimes,-105.0501641,39.6625526,harvey-park-south
public-disorder,-104.900102,39.7912875,stapleton
all-other-crimes,-104.9897144,39.7555634,five-points
larceny,-104.9409273,39.7666056,clayton
auto-theft,-104.7702322,39.8044755,dia
all-other-crimes,-104.9870269,39.750517,five-points
all-other-crimes,-105.0345485,39.7162642,barnum
all-other-crimes,-104.6738123,39.8492917,dia
larceny,-104.9411079,39.6979881,belcaro
other-crimes-against-persons,-105.0375389,39.6929409,mar-lee
auto-theft,-104.9123814,39.6781201,goldsmith
larceny,-105.0150316,39.7483379,auraria
theft-from-motor-vehicle,-105.0307644,39.678795,harvey-park
all-other-crimes,-105.0518697,39.7386916,west-colfax
burglary,-105.0025967,39.7651309,highland
all-other-crimes,-104.9999509,39.7530543,union-station
auto-theft,-104.9957938,39.6703648,overland
all-other-crimes,-105.0413202,39.7608628,west-highland
theft-from-motor-vehicle,-104.9047282,39.6262189,southmoor-park
burglary,-104.996792,39.7610734,five-points
larceny,-105.0442177,39.7709326,berkeley
aggravated-assault,-104.9414208,39.7725212,clayton
public-disorder,-104.9136978,39.6957682,washington-virginia-vale
larceny,-104.9904661,39.7460956,cbd
burglary,-104.9057276,39.6243214,southmoor-park
public-disorder,-105.0440722,39.7796261,berkeley
larceny,-105.0934179,39.6256068,marston
all-other-crimes,-104.9287496,39.6676175,university-hills
public-disorder,-104.9675731,39.7406464,city-park-west
larceny,-105.0251519,39.7380049,sun-valley
all-other-crimes,-104.9694173,39.7398888,cheesman-park
auto-theft,-104.9443007,39.7346035,congress-park
public-disorder,-105.0139491,39.7403255,lincoln-park
all-other-crimes,-104.9671856,39.764501,cole
all-other-crimes,-104.6738123,39.8492917,dia
theft-from-motor-vehicle,-105.0339668,39.7685123,west-highland
all-other-crimes,-105.0391954,39.6668752,harvey-park-south
public-disorder,-104.9410651,39.7323618,congress-park
all-other-crimes,-104.8987507,39.7401529,east-colfax
burglary,-104.876189,39.7244422,lowry-field
drug-alcohol,-104.9622405,39.7399935,cheesman-park
larceny,-104.9766146,39.6779377,rosedale
all-other-crimes,-104.9913077,39.7443148,cbd
auto-theft,-104.9541541,39.7729103,clayton
public-disorder,-104.9792863,39.7469004,north-capitol-hill
aggravated-assault,-105.0255969,39.7868115,regis
larceny,-105.0120542,39.6962943,ruby-hill
theft-from-motor-vehicle,-104.8717111,39.6694733,hampden
drug-alcohol,-104.987395,39.7556192,five-points
robbery,-104.9405499,39.7728767,northeast-park-hill
all-other-crimes,-104.9025371,39.7673778,stapleton
drug-alcohol,-105.0403319,39.675596,harvey-park
arson,-104.959778,39.7416184,city-park-west
public-disorder,-104.899824,39.7410561,east-colfax
white-collar-crime,-104.7441558,39.7771741,gateway-green-valley-ranch
larceny,-105.0336118,39.7416597,west-colfax
all-other-crimes,-104.9694173,39.7398888,cheesman-park
other-crimes-against-persons,-104.8701417,39.6709721,hampden
robbery,-105.0498157,39.7384971,west-colfax
auto-theft,-104.9671812,39.766958,cole
all-other-crimes,-104.9730966,39.7400317,capitol-hill
drug-alcohol,-105.0419927,39.7401388,west-colfax
drug-alcohol,-105.0676295,39.6625385,bear-valley
public-disorder,-105.0473849,39.7206353,barnum-west
auto-theft,-105.0128711,39.7071142,athmar-park
all-other-crimes,-104.9843019,39.7670562,five-points
all-other-crimes,-105.0041062,39.7604346,highland
all-other-crimes,-105.0336791,39.7112259,westwood
auto-theft,-104.7711741,39.8213673,dia
auto-theft,-104.9771795,39.7442336,north-capitol-hill
all-other-crimes,-104.9413,39.687694,cory-merrill
robbery,-105.0242783,39.6922292,ruby-hill
aggravated-assault,-105.0014208,39.7284026,lincoln-park
all-other-crimes,-104.8855284,39.7419103,east-colfax
public-disorder,-105.0197962,39.733415,sun-valley
public-disorder,-104.9854817,39.7546144,five-points
theft-from-motor-vehicle,-104.8105146,39.7879996,montbello
all-other-crimes,-104.987485,39.7398975,civic-center
larceny,-104.9705605,39.7434217,city-park-west
theft-from-motor-vehicle,-104.9054247,39.7628738,northeast-park-hill
aggravated-assault,-104.8766091,39.7071792,windsor
burglary,-104.8090364,39.7755083,gateway-green-valley-ranch
all-other-crimes,-104.9609953,39.7507136,city-park-west
all-other-crimes,-104.9621542,39.7391915,cheesman-park
arson,-104.9355942,39.7074688,hilltop
drug-alcohol,-104.9452251,39.7638285,clayton
burglary,-104.8664328,39.7709748,stapleton
theft-from-motor-vehicle,-104.8687705,39.7740922,stapleton
all-other-crimes,-104.8470302,39.776664,montbello
theft-from-motor-vehicle,-104.8945876,39.7297517,lowry-field
drug-alcohol,-104.9830426,39.7385906,capitol-hill
public-disorder,-104.9948247,39.7828265,globeville
sexual-assault,,,valverde
auto-theft,-104.9823336,39.7416759,north-capitol-hill
theft-from-motor-vehicle,-105.0350703,39.6316114,fort-logan
aggravated-assault,-104.9916557,39.7429107,cbd
larceny,-105.0095553,39.7553815,highland
robbery,-104.9888824,39.7106389,baker
drug-alcohol,-104.9477051,39.66938,university-park
drug-alcohol,-104.9768705,39.7484819,five-points
arson,-105.0464725,39.7187952,barnum-west
public-disorder,-104.9466169,39.7416341,city-park
larceny,-104.9284012,39.7570963,north-park-hill
all-other-crimes,-104.9857641,39.7534516,five-points
all-other-crimes,-104.9932119,39.7514579,union-station
larceny,-104.9888824,39.7106389,baker
all-other-crimes,-104.9813173,39.7535886,five-points
robbery,-105.0124669,39.7489203,auraria
other-crimes-against-persons,-104.9934202,39.7536523,union-station
all-other-crimes,-104.9155001,39.7413547,south-park-hill
public-disorder,-104.989953,39.7423241,cbd
aggravated-assault,-105.0319708,39.642273,fort-logan
drug-alcohol,-105.0235388,39.7106005,athmar-park
drug-alcohol,-105.0215686,39.7331587,sun-valley
all-other-crimes,-104.9983492,39.750736,union-station
arson,-104.9844614,39.7361782,capitol-hill
theft-from-motor-vehicle,-105.0481372,39.639709,fort-logan
burglary,-105.0196667,39.7793177,sunnyside
theft-from-motor-vehicle,-104.8970024,39.748701,stapleton
robbery,-105.0535714,39.7333476,villa-park
all-other-crimes,-104.8118072,39.784647,montbello
theft-from-motor-vehicle,-104.9967771,39.730439,lincoln-park
burglary,-104.9401237,39.7411614,south-park-hill
auto-theft,-105.010404,39.7469159,auraria
theft-from-motor-vehicle,-105.0250036,39.7089702,athmar-park
public-disorder,-104.9090553,39.7499481,south-park-hill
public-disorder,-104.8849956,39.7365706,east-colfax
theft-from-motor-vehicle,-105.003237,39.7490629,auraria
other-crimes-against-persons,-104.9318248,39.7656369,northeast-park-hill
aggravated-assault,-105.047716,39.6902352,mar-lee
public-disorder,-105.0345266,39.6970525,mar-lee
all-other-crimes,-105.011686,39.6863904,ruby-hill
all-other-crimes,-104.9889886,39.7458421,cbd
auto-theft,-104.7733171,39.7932418,gateway-green-valley-ranch
all-other-crimes,-104.9782981,39.7406368,north-capitol-hill
other-crimes-against-persons,-105.0341969,39.6417822,fort-logan
larceny,-104.9310914,39.7477425,south-park-hill
public-disorder,-104.9907775,39.7619864,five-points
larceny,-104.9999509,39.7530543,union-station
burglary,-104.9655908,39.7511271,whittier
burglary,-104.8884606,39.7404541,east-colfax
sexual-assault,,,ruby-hill
drug-alcohol,-104.967233,39.7400107,cheesman-park
public-disorder,-104.9679397,39.7434181,city-park-west
other-crimes-against-persons,-104.9829147,39.7892151,globeville
larceny,-104.9079463,39.6251781,southmoor-park
other-crimes-against-persons,-104.9930479,39.738236,civic-center
all-other-crimes,-105.0023421,39.7548928,union-station
larceny,-104.9105986,39.7152691,lowry-field
public-disorder,-104.9930872,39.7170509,baker
theft-from-motor-vehicle,-104.8086526,39.785927,gateway-green-valley-ranch
public-disorder,-104.9188735,39.7050346,washington-virginia-vale
public-disorder,-104.8990929,39.7404759,east-colfax
white-collar-crime,-104.8933971,39.7876459,stapleton
drug-alcohol,-104.8473203,39.771101,stapleton
theft-from-motor-vehicle,-104.9877932,39.7205859,baker
drug-alcohol,-104.9919951,39.7402328,cbd
theft-from-motor-vehicle,-104.8737706,39.669973,hampden
public-disorder,-104.9915824,39.7549813,five-points
all-other-crimes,-104.910425,39.7130912,hilltop
theft-from-motor-vehicle,-105.0384611,39.7677696,west-highland
other-crimes-against-persons,-104.9999509,39.7530543,union-station
larceny,-104.9183417,39.7734746,northeast-park-hill
burglary,-105.0564288,39.6812775,harvey-park
larceny,-104.9921674,39.7449197,cbd
theft-from-motor-vehicle,-104.9010337,39.629813,hampden-south
public-disorder,-104.8990929,39.7404759,east-colfax
larceny,-104.7586794,39.7959974,gateway-green-valley-ranch
burglary,-104.9518623,39.6688092,university-park
aggravated-assault,-104.9915824,39.7549813,five-points
public-disorder,-104.941594,39.7405068,city-park
drug-alcohol,-104.9684633,39.7400108,cheesman-park
theft-from-motor-vehicle,-104.7699687,39.7744187,gateway-green-valley-ranch
larceny,-104.9419251,39.7820249,elyria-swansea
